source,source_key,source_name,source_team,source_pos,slot,espn_id,espn_name,espn_pos,match_type,score
4for4_idp,db:DJ Ivey|CIN,DJ Ivey,CIN,CB,DB,4362502,DJ Ivey,CB,"exact name, slot agrees",1.000
4for4_idp,dl:DJ Johnson|WAS,DJ Johnson,WAS,DE,DL,4240623,DJ Johnson,DE,"exact name, slot agrees",1.000
4for4_idp,db:DJ Turner|CIN,DJ Turner,CIN,CB,DB,4572036,DJ Turner II,CB,hand_reviewed,
4for4_idp,dl:Da'Shawn Hand|ATL,Da'Shawn Hand,ATL,DE,DL,3126352,Da'Shawn Hand,DT,"exact name, slot agrees",1.000
4for4_idp,db:DaRon Bland|DAL,DaRon Bland,DAL,CB,DB,4248911,DaRon Bland,CB,"exact name, slot agrees",1.000
4for4_idp,dl:DaVon Hamilton|JAX,DaVon Hamilton,JAX,DT,DL,3915520,DaVon Hamilton,DT,"exact name, slot agrees",1.000
4for4_idp,db:Dadrion Taylor-Demerson|ARI,Dadrion Taylor-Demerson,ARI,S,DB,4428633,Dadrion Taylor-Demerson,S,"exact name, slot agrees",1.000
4for4_idp,db:Daijahn Anthony|CIN,Daijahn Anthony,CIN,S,DB,4874448,Daijahn Anthony,S,"exact name, slot agrees",1.000
4for4_idp,lb:Daiyan Henley|LAC,Daiyan Henley,LAC,LB,LB,4241597,Daiyan Henley,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Dallas Turner|MIN,Dallas Turner,MIN,DE,DL,4565190,Dallas Turner,DE,"exact name, slot agrees",1.000
4for4_idp,db:Dalton Johnson|LV,Dalton Johnson,LV,S,DB,4682488,Dalton Johnson,S,"exact name, slot agrees",1.000
4for4_idp,dl:Dalvin Tomlinson|LAC,Dalvin Tomlinson,LAC,DT,DL,2979860,Dalvin Tomlinson,DT,"exact name, slot agrees",1.000
4for4_idp,db:Damar Hamlin|BUF,Damar Hamlin,BUF,S,DB,4036060,Damar Hamlin,S,"exact name, slot agrees",1.000
4for4_idp,db:Damarion Williams|TB,Damarion Williams,TB,CB,DB,4567480,Damarion Williams,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Damone Clark|DET,Damone Clark,DET,LB,LB,4362636,Damone Clark,LB,"exact name, slot agrees",1.000
4for4_idp,db:Dane Belton|NYJ,Dane Belton,NYJ,S,DB,4426686,Dane Belton,S,"exact name, slot agrees",1.000
4for4_idp,dl:Dani Dennis-Sutton|GB,Dani Dennis-Sutton,GB,DE,DL,4685315,Dani Dennis-Sutton,DE,"exact name, slot agrees",1.000
4for4_idp,db:Daniel Scott|IND,Daniel Scott,IND,S,DB,4242415,Daniel Scott,S,"exact name, slot agrees",1.000
4for4_idp,db:Daniel Thomas|CLE,Daniel Thomas,CLE,S,DB,4035505,Daniel Thomas,S,"exact name, slot agrees",1.000
4for4_idp,dl:Danielle Hunter|HOU,Danielle Hunter,HOU,DE,DL,2976560,Danielle Hunter,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Danny Striggow|JAX,Danny Striggow,JAX,DE,DL,4573319,Danny Striggow,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Danny Stutsman|NO,Danny Stutsman,NO,LB,LB,4683215,Danny Stutsman,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Dante Fowler Jr.|SEA,Dante Fowler Jr.,SEA,DE,DL,2980100,Dante Fowler Jr.,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Dante Stills|ARI,Dante Stills,ARI,DE,DL,4362225,Dante Stills,DT,"exact name, slot agrees",1.000
4for4_idp,db:Dante Trader|MIA,Dante Trader,MIA,S,DB,4431664,Dante Trader Jr.,S,"exact name, slot agrees",1.000
4for4_idp,db:Darien Porter|LV,Darien Porter,LV,CB,DB,4430330,Darien Porter,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Darius Alexander|NYG,Darius Alexander,NYG,DT,DL,4426542,Darius Alexander,DT,"exact name, slot agrees",1.000
4for4_idp,lb:Darius Muasau|NYG,Darius Muasau,NYG,LB,LB,4428072,Darius Muasau,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Darius Robinson|ARI,Darius Robinson,ARI,DT,DL,4569480,Darius Robinson,DT,"exact name, slot agrees",1.000
4for4_idp,db:Darnay Holmes|ATL,Darnay Holmes,ATL,CB,DB,4242973,Darnay Holmes,CB,"exact name, slot agrees",1.000
4for4_idp,db:Darnell Savage Jr.|PIT,Darnell Savage Jr.,PIT,S,DB,3915419,Darnell Savage,S,"exact name, slot agrees",1.000
4for4_idp,dl:Daron Payne|WAS,Daron Payne,WAS,DT,DL,3925354,Daron Payne,DT,"exact name, slot agrees",1.000
4for4_idp,db:Darrell Baker|MIA,Darrell Baker,MIA,CB,DB,4036660,Darrell Baker Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Darrell Jackson Jr.|NYJ,Darrell Jackson Jr.,NYJ,DT,DL,4612836,Darrell Jackson Jr.,DT,"exact name, slot agrees",1.000
4for4_idp,db:Darrell Luter|SF,Darrell Luter,SF,CB,DB,4685978,Darrell Luter Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,dl:David Bailey|NYJ,David Bailey,NYJ,DE,DL,4685248,David Bailey,DE,"exact name, slot agrees",1.000
4for4_idp,dl:David Ojabo|MIA,David Ojabo,MIA,DE,DL,4426507,David Ojabo,DE,"exact name, slot agrees",1.000
4for4_idp,dl:David Onyemata|NYJ,David Onyemata,NYJ,DT,DL,4002046,David Onyemata,DT,"exact name, slot agrees",1.000
4for4_idp,db:Davison Igbinosun|BUF,Davison Igbinosun,BUF,CB,DB,4832035,Davison Igbinosun,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Davon Godchaux|NO,Davon Godchaux,NO,DT,DL,3115383,Davon Godchaux,DT,"exact name, slot agrees",1.000
4for4_idp,db:Daxton Hill|CIN,Daxton Hill,CIN,CB,DB,4426422,Dax Hill,CB,hand_reviewed,
4for4_idp,db:Daylen Everette|PIT,Daylen Everette,PIT,CB,DB,4685327,Daylen Everette,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Dayo Odeyingbo|CHI,Dayo Odeyingbo,CHI,DE,DL,4242659,Dayo Odeyingbo,DE,"exact name, slot agrees",1.000
4for4_idp,dl:DeAngelo Malone|ATL,DeAngelo Malone,ATL,DE,DL,4243457,DeAngelo Malone,DE,"exact name, slot agrees",1.000
4for4_idp,db:DeAundre Alford|BUF,DeAundre Alford,BUF,CB,DB,4401823,Dee Alford,CB,hand_reviewed,
4for4_idp,dl:DeForest Buckner|IND,DeForest Buckner,IND,DT,DL,2971282,DeForest Buckner,DT,"exact name, slot agrees",1.000
4for4_idp,db:DeMarcco Hellams|ATL,DeMarcco Hellams,ATL,S,DB,4567111,DeMarcco Hellams,S,"exact name, slot agrees",1.000
4for4_idp,dl:DeMarcus Lawrence|SEA,DeMarcus Lawrence,SEA,DE,DL,16802,DeMarcus Lawrence,DE,"exact name, slot agrees",1.000
4for4_idp,dl:DeMarvin Leal|NYG,DeMarvin Leal,NYG,DE,DL,4426359,DeMarvin Leal,DE,"exact name, slot agrees",1.000
4for4_idp,lb:DeMarvion Overshown|DAL,DeMarvion Overshown,DAL,LB,LB,4362088,DeMarvion Overshown,LB,"exact name, slot agrees",1.000
4for4_idp,dl:DeMonte Capehart|TB,DeMonte Capehart,TB,DT,DL,4429007,DeMonte Capehart,DT,"exact name, slot agrees",1.000
4for4_idp,db:DeShon Elliott|PIT,DeShon Elliott,PIT,S,DB,3929846,DeShon Elliott,S,"exact name, slot agrees",1.000
4for4_idp,dl:DeWayne Carter|BUF,DeWayne Carter,BUF,DT,DL,4426883,DeWayne Carter,DT,"exact name, slot agrees",1.000
4for4_idp,db:Dean Clark|NYJ,Dean Clark,NYJ,S,DB,4426921,Dean Clark,S,"exact name, slot agrees",1.000
4for4_idp,db:Deane Leonard|LAC,Deane Leonard,LAC,CB,DB,4690171,Deane Leonard,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Deatrich Wise Jr.|WAS,Deatrich Wise Jr.,WAS,DE,DL,2980080,Deatrich Wise Jr.,DT,"exact name, slot agrees",1.000
4for4_idp,db:Decamerion Richardson|LV,Decamerion Richardson,LV,CB,DB,4605498,Decamerion Richardson,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Dee Winters|DAL,Dee Winters,DAL,LB,LB,4428914,Dee Winters,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Del'Shawn Phillips|LAC,Del'Shawn Phillips,LAC,LB,LB,4240528,Del'Shawn Phillips,LB,"exact name, slot agrees",1.000
4for4_idp,db:Dell Pettus|NE,Dell Pettus,NE,S,DB,4428232,Dell Pettus,S,"exact name, slot agrees",1.000
4for4_idp,db:Demani Richardson|CAR,Demani Richardson,CAR,S,DB,4426926,Demani Richardson,S,"exact name, slot agrees",1.000
4for4_idp,lb:Demario Davis|NYJ,Demario Davis,NYJ,LB,LB,14958,Demario Davis,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Demetrius Flannigan-Fowles|BUF,Demetrius Flannigan-Fowles,BUF,LB,LB,3931424,Demetrius Flannigan-Fowles,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Demetrius Knight|CIN,Demetrius Knight,CIN,LB,LB,4427729,Demetrius Knight Jr.,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Dennis Gardeck|JAX,Dennis Gardeck,JAX,LB,LB,4334300,Dennis Gardeck,DE,hand_reviewed,
4for4_idp,db:Denzel Burke|ARI,Denzel Burke,ARI,CB,DB,4432668,Denzel Burke,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Denzel Perryman|LAC,Denzel Perryman,LAC,LB,LB,2579621,Denzel Perryman,LB,"exact name, slot agrees",1.000
4for4_idp,db:Denzel Ward|CLE,Denzel Ward,CLE,CB,DB,3915535,Denzel Ward,CB,"exact name, slot agrees",1.000
4for4_idp,db:Deommodore Lenoir|SF,Deommodore Lenoir,SF,CB,DB,4242488,Deommodore Lenoir,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Deone Walker|BUF,Deone Walker,BUF,DT,DL,4831989,Deone Walker,DT,"exact name, slot agrees",1.000
4for4_idp,db:Deonte Banks|NYG,Deonte Banks,NYG,CB,DB,4428328,Deonte Banks,CB,"exact name, slot agrees",1.000
4for4_idp,db:Derek Stingley Jr.|HOU,Derek Stingley Jr.,HOU,CB,DB,4426434,Derek Stingley Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Derick Hall|SEA,Derick Hall,SEA,DE,DL,4567226,Derick Hall,DE,"exact name, slot agrees",1.000
4for4_idp,db:Derion Kendrick|DAL,Derion Kendrick,DAL,CB,DB,4360307,Derion Kendrick,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Derrick Barnes|DET,Derrick Barnes,DET,LB,LB,4260409,Derrick Barnes,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Derrick Brown|CAR,Derrick Brown,CAR,DT,DL,4035495,Derrick Brown,DT,"exact name, slot agrees",1.000
4for4_idp,db:Derrick Canteen|TEN,Derrick Canteen,TEN,S,DB,4429366,,,hand_reviewed,
4for4_idp,dl:Derrick Harmon|PIT,Derrick Harmon,PIT,DT,DL,4682980,Derrick Harmon,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Derrick Moore|DET,Derrick Moore,DET,DE,DL,4685461,Derrick Moore,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Derrick Nnadi|IND,Derrick Nnadi,IND,DT,DL,3122930,Derrick Nnadi,DT,"exact name, slot agrees",1.000
4for4_idp,db:Derwin James|LAC,Derwin James,LAC,CB,DB,3691739,Derwin James Jr.,S,"exact name, slot agrees",1.000
4for4_idp,dl:Desjuan Johnson|LAR,Desjuan Johnson,LAR,DE,DL,4362294,Desjuan Johnson,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Devin Bush Jr.|CHI,Devin Bush Jr.,CHI,LB,LB,4036261,Devin Bush,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Devin Lloyd|CAR,Devin Lloyd,CAR,LB,LB,4243256,Devin Lloyd,LB,"exact name, slot agrees",1.000
4for4_idp,db:Devin Moore|DAL,Devin Moore,DAL,CB,DB,4702577,Devin Moore,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Devin White|DET,Devin White,DET,LB,LB,4035434,Devin White,LB,"exact name, slot agrees",1.000
4for4_idp,db:Devon Key|DEN,Devon Key,DEN,S,DB,4037559,Devon Key,S,"exact name, slot agrees",1.000
4for4_idp,db:Devon Witherspoon|SEA,Devon Witherspoon,SEA,CB,DB,4575431,Devon Witherspoon,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Devonte Wyatt|GB,Devonte Wyatt,GB,DT,DL,4361791,Devonte Wyatt,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Dexter Lawrence|CIN,Dexter Lawrence,CIN,DT,DL,4035483,Dexter Lawrence II,DT,"exact name, slot agrees",1.000
4for4_idp,db:Dillon Thieneman|CHI,Dillon Thieneman,CHI,S,DB,4954445,Dillon Thieneman,S,"exact name, slot agrees",1.000
4for4_idp,lb:Divine Deablo|ATL,Divine Deablo,ATL,LB,LB,4037626,Divine Deablo,LB,"exact name, slot agrees",1.000
4for4_idp,db:Dom Jones|CLE,Dom Jones,CLE,CB,DB,4572519,Dom Jones,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Dominique Robinson|HOU,Dominique Robinson,HOU,DE,DL,4244300,Dominique Robinson,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Domonique Orange|MIN,Domonique Orange,MIN,DT,DL,4698728,Domonique Orange,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Dondrea Tillman|DEN,Dondrea Tillman,DEN,DE,DL,5216101,Dondrea Tillman,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Donovan Ezeiruaku|DAL,Donovan Ezeiruaku,DAL,DE,DL,4683848,Donovan Ezeiruaku,DE,"exact name, slot agrees",1.000
4for4_idp,db:Donovan McMillon|CLE,Donovan McMillon,CLE,S,DB,4686027,Donovan McMillon,S,"exact name, slot agrees",1.000
4for4_idp,db:Donte Jackson|LAC,Donte Jackson,LAC,CB,DB,3843769,Donte Jackson,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Dorance Armstrong Jr.|WAS,Dorance Armstrong Jr.,WAS,DE,DL,3928979,Dorance Armstrong,DE,"exact name, slot agrees",1.000
4for4_idp,db:Dorian Strong|BUF,Dorian Strong,BUF,CB,DB,4568703,Dorian Strong,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Dorian Williams|BUF,Dorian Williams,BUF,LB,LB,4568624,Dorian Williams,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Drake Jackson|WAS,Drake Jackson,WAS,DE,DL,4569511,Drake Jackson,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Drake Thomas|SEA,Drake Thomas,SEA,LB,LB,4428659,Drake Thomas,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Dre Greenlaw|SF,Dre Greenlaw,SF,LB,LB,3916903,Dre Greenlaw,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Dre'Mont Jones|NE,Dre'Mont Jones,NE,DE,DL,3915525,Dre'Mont Jones,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Drue Tranquill|KC,Drue Tranquill,KC,LB,LB,3129310,Drue Tranquill,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Durell Nchami|IND,Durell Nchami,IND,DE,DL,4360638,Durell Nchami,DE,"exact name, slot agrees",1.000
4for4_idp,db:Dwight McGlothern|MIN,Dwight McGlothern,MIN,CB,DB,4429128,Dwight McGlothern Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Dylan Horton|HOU,Dylan Horton,HOU,DE,DL,4374066,Dylan Horton,DE,"exact name, slot agrees",1.000
4for4_idp,lb:E.J. Speed|HOU,E.J. Speed,HOU,LB,LB,3071353,E.J. Speed,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Easton Mascarenas-Arnold|CLE,Easton Mascarenas-Arnold,CLE,LB,LB,5085888,Easton Mascarenas-Arnold,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Ed Oliver|BUF,Ed Oliver,BUF,DT,DL,4039303,Ed Oliver,DT,"exact name, slot agrees",1.000
4for4_idp,lb:Edgerrin Cooper|GB,Edgerrin Cooper,GB,LB,LB,4430438,Edgerrin Cooper,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Elandon Roberts|PIT,Elandon Roberts,PIT,LB,LB,2987743,Elandon Roberts,LB,"exact name, slot agrees",1.000
4for4_idp,db:Elijah Campbell|NYG,Elijah Campbell,NYG,S,DB,3932901,Elijah Campbell,S,"exact name, slot agrees",1.000
4for4_idp,dl:Elijah Chatman|NYG,Elijah Chatman,NYG,DT,DL,4429392,Elijah Chatman,DT,"exact name, slot agrees",1.000
4for4_idp,db:Elijah Hicks|CHI,Elijah Hicks,CHI,S,DB,4242402,Elijah Hicks,S,"exact name, slot agrees",1.000
4for4_idp,db:Elijah Molden|LAC,Elijah Molden,LAC,S,DB,4243328,Elijah Molden,S,"exact name, slot agrees",1.000
4for4_idp,dl:Elijah Ponder|NE,Elijah Ponder,NE,DE,DL,4688432,Elijah Ponder,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Elijah Roberts|TB,Elijah Roberts,TB,DE,DL,4690795,Elijah Roberts,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Elijah Simmons|TB,Elijah Simmons,TB,DT,DL,4430478,Elijah Simmons,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Elijah Williams|MIN,Elijah Williams,MIN,DE,DL,4696782,Elijah Williams,DT,"exact name, slot agrees",1.000
4for4_idp,db:Emmanuel Forbes|LAR,Emmanuel Forbes,LAR,CB,DB,4429767,Emmanuel Forbes Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,db:Emmanuel McNeil-Warren|CLE,Emmanuel McNeil-Warren,CLE,S,DB,4837186,Emmanuel McNeil-Warren,S,"exact name, slot agrees",1.000
4for4_idp,db:Ennis Rakestraw Jr.|DET,Ennis Rakestraw Jr.,DET,CB,DB,4566092,Ennis Rakestraw Jr.,CB,"exact name, slot agrees",1.000
4for4_idp,db:Ephesians Prysock|SF,Ephesians Prysock,SF,CB,DB,4685523,Ephesians Prysock,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Eric Gregory|NE,Eric Gregory,NE,DT,DL,4567171,Eric Gregory,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Eric Johnson II|MIN,Eric Johnson II,MIN,DT,DL,4050971,Eric Johnson II,DT,"exact name, slot agrees",1.000
4for4_idp,db:Eric Murray|JAX,Eric Murray,JAX,S,DB,2970716,Eric Murray,S,"exact name, slot agrees",1.000
4for4_idp,db:Eric Stokes|LV,Eric Stokes,LV,CB,DB,4259561,Eric Stokes,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Eric Wilson|MIN,Eric Wilson,MIN,LB,LB,3056916,Eric Wilson,LB,"exact name, slot agrees",1.000
4for4_idp,db:Erick Hallett|TEN,Erick Hallett,TEN,CB,DB,4373320,Erick Hallett II,S,"exact name, slot agrees",1.000
4for4_idp,lb:Ernest Jones IV|SEA,Ernest Jones IV,SEA,LB,LB,4362851,Ernest Jones IV,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Esezi Otomewo|PIT,Esezi Otomewo,PIT,DT,DL,4240759,Esezi Otomewo,DT,"exact name, slot agrees",1.000
4for4_idp,db:Ethan Bonner|MIA,Ethan Bonner,MIA,CB,DB,4360746,Ethan Bonner,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Ethan Downs|KC,Ethan Downs,KC,DE,DL,4431534,Ethan Downs,DE,"exact name, slot agrees",1.000
4for4_idp,db:Ethan Robinson|MIA,Ethan Robinson,MIA,CB,DB,4876614,,,hand_reviewed,
4for4_idp,db:Evan Williams|GB,Evan Williams,GB,S,DB,4428863,Evan Williams,S,"exact name, slot agrees",1.000
4for4_idp,dl:Eyioma Uwazurike|DEN,Eyioma Uwazurike,DEN,DT,DL,4066109,Eyioma Uwazurike,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Felix Anudike-Uzomah|KC,Felix Anudike-Uzomah,KC,DE,DL,4612387,Felix Anudike-Uzomah,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Foyesade Oluokun|JAX,Foyesade Oluokun,JAX,LB,LB,3050073,Foyesade Oluokun,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Francisco Mauigoa|NYJ,Francisco Mauigoa,NYJ,LB,LB,4700136,Kiko Mauigoa,LB,hand_reviewed,
4for4_idp,lb:Frankie Luvu|WAS,Frankie Luvu,WAS,LB,LB,3127273,Frankie Luvu,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Fred Warner|SF,Fred Warner,SF,LB,LB,3138826,Fred Warner,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Gabe Hall|PHI,Gabe Hall,PHI,DE,DL,4429731,Gabe Hall,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Gabe Jacas|NE,Gabe Jacas,NE,DE,DL,4837244,Gabe Jacas,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Garret Wallow|SF,Garret Wallow,SF,LB,LB,4241807,Garret Wallow,LB,"exact name, slot agrees",1.000
4for4_idp,db:Garrett Williams|ARI,Garrett Williams,ARI,CB,DB,4568506,Garrett Williams,CB,"exact name, slot agrees",1.000
4for4_idp,db:Genesis Smith|LAC,Genesis Smith,LAC,S,DB,4950551,Genesis Smith,S,"exact name, slot agrees",1.000
4for4_idp,db:Geno Stone|BUF,Geno Stone,BUF,S,DB,4240575,Geno Stone,S,"exact name, slot agrees",1.000
4for4_idp,dl:George Karlaftis III|KC,George Karlaftis III,KC,DE,DL,4426659,George Karlaftis,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Gervon Dexter|CHI,Gervon Dexter,CHI,DT,DL,4429014,Gervon Dexter Sr.,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Grady Jarrett|CHI,Grady Jarrett,CHI,DT,DL,2576492,Grady Jarrett,DT,"exact name, slot agrees",1.000
4for4_idp,db:Grant Delpit|CLE,Grant Delpit,CLE,S,DB,4242208,Grant Delpit,S,"exact name, slot agrees",1.000
4for4_idp,lb:Grant Stuard|LAR,Grant Stuard,LAR,LB,LB,4240255,Grant Stuard,LB,"exact name, slot agrees",1.000
4for4_idp,db:Greedy Vance|LV,Greedy Vance,LV,CB,DB,4686337,Greedy Vance,CB,"exact name, slot agrees",1.000
4for4_idp,db:Greg Newsome II|NYG,Greg Newsome II,NYG,CB,DB,4361266,Greg Newsome II,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Gregory Rousseau|BUF,Gregory Rousseau,BUF,DE,DL,4362506,Greg Rousseau,DE,hand_reviewed,
4for4_idp,dl:Grover Stewart|IND,Grover Stewart,IND,DT,DL,4058825,Grover Stewart,DT,"exact name, slot agrees",1.000
4for4_idp,dl:Harold Landry|NE,Harold Landry,NE,DE,DL,3122793,Harold Landry III,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Harold Perkins Jr.|ATL,Harold Perkins Jr.,ATL,LB,LB,4685502,Harold Perkins Jr.,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Harrison Phillips|NYJ,Harrison Phillips,NYJ,DT,DL,3117255,Harrison Phillips,DT,"exact name, slot agrees",1.000
4for4_idp,lb:Henry To'oTo'o|HOU,Henry To'oTo'o,HOU,LB,LB,4426350,Henry To'oTo'o,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Howard Cross III|CIN,Howard Cross III,CIN,DT,DL,4426992,Howard Cross III,DT,"exact name, slot agrees",1.000
4for4_idp,db:Hunter Wohler|IND,Hunter Wohler,IND,S,DB,4432789,Hunter Wohler,S,"exact name, slot agrees",1.000
4for4_idp,db:Isaac Yiadom|NO,Isaac Yiadom,NO,CB,DB,3122797,Isaac Yiadom,CB,"exact name, slot agrees",1.000
4for4_idp,dl:Isaiah Foskey|CIN,Isaiah Foskey,CIN,DE,DL,4426457,Isaiah Foskey,DE,"exact name, slot agrees",1.000
4for4_idp,lb:Isaiah McDuffie|GB,Isaiah McDuffie,GB,LB,LB,4239947,Isaiah McDuffie,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Isaiah McGuire|CLE,Isaiah McGuire,CLE,DE,DL,4427963,Isaiah McGuire,DE,"exact name, slot agrees",1.000
4for4_idp,db:Isaiah Pola-Mao|LV,Isaiah Pola-Mao,LV,S,DB,4259632,Isaiah Pola-Mao,S,"exact name, slot agrees",1.000
4for4_idp,db:Isaiah Rodgers|MIN,Isaiah Rodgers,MIN,CB,DB,4044540,Isaiah Rodgers,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Isaiah Stalbird|NO,Isaiah Stalbird,NO,LB,LB,4361194,Isaiah Stalbird,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Ivan Pace|MIN,Ivan Pace,MIN,LB,LB,4430280,Ivan Pace Jr.,LB,"exact name, slot agrees",1.000
4for4_idp,lb:JD Bertrand|ATL,JD Bertrand,ATL,LB,LB,4428872,JD Bertrand,LB,"exact name, slot agrees",1.000
4for4_idp,dl:JJ Pegues|LV,JJ Pegues,LV,DT,DL,4430896,JJ Pegues,DT,"exact name, slot agrees",1.000
4for4_idp,db:JL Skinner|DEN,JL Skinner,DEN,S,DB,4428503,JL Skinner,S,"exact name, slot agrees",1.000
4for4_idp,db:Ja'Marcus Ingram|HOU,Ja'Marcus Ingram,HOU,CB,DB,4240059,Ja'Marcus Ingram,CB,"exact name, slot agrees",1.000
4for4_idp,db:Ja'Quan McMillian|DEN,Ja'Quan McMillian,DEN,CB,DB,4567462,Ja'Quan McMillian,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Jack Campbell|DET,Jack Campbell,DET,LB,LB,4569465,Jack Campbell,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Jack Cochrane|KC,Jack Cochrane,KC,LB,LB,4249766,Jack Cochrane,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Jack Gibbens|ARI,Jack Gibbens,ARI,LB,LB,4249739,Jack Gibbens,LB,"exact name, slot agrees",1.000
4for4_idp,db:Jack Jones|SF,Jack Jones,SF,CB,DB,4035686,Jack Jones,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Jack Kiser|JAX,Jack Kiser,JAX,LB,LB,4427716,Jack Kiser,LB,"exact name, slot agrees",1.000
4for4_idp,lb:Jack Sanborn|CHI,Jack Sanborn,CHI,LB,LB,4372576,Jack Sanborn,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Jack Sawyer|PIT,Jack Sawyer,PIT,DE,DL,4431590,Jack Sawyer,DE,"exact name, slot agrees",1.000
4for4_idp,dl:Jacob Martin|TEN,Jacob Martin,TEN,DE,DL,3138764,Jacob Martin,DE,"exact name, slot agrees",1.000
4for4_idp,db:Jacob Parrish|TB,Jacob Parrish,TB,CB,DB,4912847,Jacob Parrish,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Jacob Rodriguez|MIA,Jacob Rodriguez,MIA,LB,LB,4566094,Jacob Rodriguez,LB,"exact name, slot agrees",1.000
4for4_idp,dl:Jaden Crumedy|GB,Jaden Crumedy,GB,DE,DL,4362910,Jaden Crumedy,DT,"exact name, slot agrees",1.000
4for4_idp,db:Jaden Davis|ARI,Jaden Davis,ARI,CB,DB,4426435,Jaden Davis,CB,"exact name, slot agrees",1.000
4for4_idp,lb:Jaden Dugger|SF,Jaden Dugger,SF,LB,LB,5086161,Jaden Dugger,LB,"exact name, slot agrees",1.000
4for4_idp,db:Jaden Hicks|KC,Jaden Hicks,KC,S,DB,4685232,Jaden Hicks,S,"exact name, slot agrees",1.000
